35 95 0.0133983
35 100 0.00644792
40 0 0.0082078
40 5 0.0190733
40 10 0.0331127
40 15 0.0427855
40 20 0.0499773
40 25 0.0463787
40 30 0.0475563
40 35 0.0506443
40 40 0.0483407
40 45 0.0480156
40 50 0.0458537
40 55 0.0466165
40 60 0.0440919
40 65 0.0476838
40 70 0.0462617
40 75 0.0455454
40 80 0.046374
40 85 0.0399377
40 90 0.0351968
40 95 0.0192653
40 100 0.00781144
45 0 0.00877904
45 5 0.0193141
45 10 0.0360367
45 15 0.0446802
45 20 0.043087
45 25 0.0478078
45 30 0.051305
45 35 0.0471687
45 40 0.0494215
45 45 0.0467524
45 50 0.0501054
45 55 0.0503517
45 60 0.0474617
45 65 0.0500204
45 70 0.0467065
45 75 0.0409893
45 80 0.0473543
45 85 0.0460419
45 90 0.0340232
45 95 0.0238012
45 100 0.00840741
50 0 0.00854072
50 5 0.0205199
50 10 0.0343569
50 15 0.0424266
50 20 0.045921
50 25 0.0458461
50 30 0.0497162
50 35 0.0485031
50 40 0.048637
50 45 0.047029
50 50 0.0482968
50 55 0.050834
50 60 0.0476128
50 65 0.0453213
50 70 0.0485115
50 75 0.0461416
50 80 0.0485001
50 85 0.0452034
50 90 0.0346009
50 95 0.0230573
50 100 0.00835514
55 0 0.00656001
55 5 0.0191952
55 10 0.0349169
55 15 0.0450604
55 20 0.0477549
55 25 0.0455028
55 30 0.0459837
55 35 0.0494399
55 40 0.0495555
55 45 0.0445066
55 50 0.0492926
55 55 0.0484936
55 60 0.0463965
55 65 0.0529367
55 70 0.0489401
55 75 0.0476535
55 80 0.0462429
55 85 0.0437343
55 90 0.0385206
55 95 0.01824
55 100 0.00685794
60 0 0.00771326
60 5 0.0205488
60 10 0.0315
60 15 0.0425759
60 20 0.0486217
60 25 0.0473406
60 30 0.0468188
60 35 0.0450881
60 40 0.0489793
60 45 0.0498982
60 50 0.0480171
60 55 0.0527048
60 60 0.0482356
60 65 0.0484987
60 70 0.048463
60 75 0.0450886
60 80 0.0477222
60 85 0.0418787
60 90 0.0339731
60 95 0.0195694
60 100 0.00820793
65 0 0.00427969
65 5 0.0157001
65 10 0.026959
65 15 0.0401865
65 20 0.0427861
65 25 0.0446595
65 30 0.0447018
65 35 0.0472888
65 40 0.0444131
65 45 0.0498399
65 50 0.050758
65 55 0.0440014
65 60 0.0485574
65 65 0.0472162
65 70 0.0476265
65 75 0.0479936
65 80 0.0454308
65 85 0.0423079
65 90 0.0263778
65 95 0.0159064
65 100 0.00651583
70 0 0.00380184
70 5 0.0107553
70 10 0.0246566
70 15 0.0330376
70 20 0.0421235
70 25 0.0461495
70 30 0.046333
70 35 0.0470025
70 40 0.043307
70 45 0.0456449
70 50 0.0476041
70 55 0.0528552
70 60 0.0455951
70 65 0.0414548
70 70 0.0495262
70 75 0.0480383
70 80 0.040545
70 85 0.0329521
70 90 0.0233657
70 95 0.0119153
70 100 0.00332517
75 0 0.00194837
75 5 0.00774822
75 10 0.0162958
75 15 0.0273819
75 20 0.0375854
75 25 0.0454095
75 30 0.0457807
75 35 0.0451303
75 40 0.0434834
75 45 0.0469778
75 50 0.0435198
75 55 0.043932
75 60 0.0450216
75 65 0.045872
75 70 0.0459421
75 75 0.0444985
75 80 0.035516
75 85 0.0277066
75 90 0.0160801
75 95 0.00655298
75 100 0.00159748
80 0 0.00121722
80 5 0.00286555
80 10 0.00797308
80 15 0.0176831
80 20 0.0309708
80 25 0.0378965
80 30 0.0456136
80 35 0.0481802
80 40 0.0471078
80 45 0.0486182
80 50 0.0487169
80 55 0.0483535
80 60 0.0387824
80 65 0.0450366
80 70 0.0430141
80 75 0.039481
80 80 0.0302068
80 85 0.0178883
80 90 0.0113171
80 95 0.0021278
80 100 0.000886282
85 0 0.00118388
85 5 0.00152534
85 10 0.00396804
85 15 0.00887578
85 20 0.0184125
85 25 0.0267654
85 30 0.0379356
85 35 0.0388135
85 40 0.0389345
85 45 0.047407
85 50 0.0455575
85 55 0.0460237
85 60 0.0432968
85 65 0.0404262
85 70 0.0355923
85 75 0.0295879
85 80 0.0196289
85 85 0.00841574
85 90 0.00388374
85 95 0.000975896
85 100 0.00124575
90 0 0.00108986
90 5 0.00130944
90 10 0.00158122
90 15 0.00457699
90 20 0.0101042
90 25 0.0180609
90 30 0.0220686
90 35 0.0297202
90 40 0.03065
90 45 0.0361247
90 50 0.0342081
90 55 0.0329149
90 60 0.0333123
90 65 0.0279944
90 70 0.023479
90 75 0.0142369
90 80 0.00779325
90 85 0.00381197
90 90 0.00182139
90 95 0.00171746
90 100 0.000434455
95 0 0.0010651
95 5 0.00125075
95 10 0.000860329
95 15 0.0020267
95 20 0.00444937
95 25 0.0068875
95 30 0.0116404
95 35 0.0156831
95 40 0.0201216
95 45 0.0210241
95 50 0.0232657
95 55 0.0218721
95 60 0.0182022
95 65 0.0159197
95 70 0.0115888
95 75 0.00559959
95 80 0.00315521
95 85 0.00156968
95 90 0.00126394
95 95 0.000945493
95 100 0.000502347
100 0 0.000636959
100 5 0.00140027
100 10 0.000935633
100 15 0.00110648
100 20 0.0012709
100 25 0.00128514
100 30 0.00328036
100 35 0.00581917
100 40 0.00764409
100 45 0.00779713
100 50 0.00992853
100 55 0.00793987
100 60 0.007864
100 65 0.00440503
100 70 0.00367383
100 75 0.00179749
100 80 0.00114418
100 85 0.00107423
100 90 0.000857408
100 95 0.000545303
100 100 0.000686289
